handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_34b02967-5ae9-43e2-966b-48a3578e0929,PRODUCT,"Parla Fish - 𝗙𝗶𝗹𝗹𝗲𝘁(𝗚𝗿𝗼𝘀𝘀: 𝟴𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟰𝟱𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Fresh Parla fish </span>(Mahi-mahi /<span style=""font-weight: 700"">&nbsp;</span>Dolphin fish<span style=""font-weight: 700"">&nbsp;</span>/பர்லா மீன்)</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;800g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>19g – 21g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Fillet Boneless (6-10 pcs)</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, descaled, and thoroughly cleaned. Available as Whole Cleaned or Curry Cut pieces.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Soft, juicy, and moderately oily with a rich seafood flavor profile.</p></li></ul><p>Widely loved for its bold flavor, rich oil content, and tender meat, Parla Fish&nbsp;is a staple seafood favorite across South Indian coastal kitchens. Recognized for its silvery body and naturally flavorful flesh, this fish is especially popular in spicy curries and traditional fish fry preparations. Its juicy texture and rich taste make it highly satisfying, while its nutritional value makes it a wholesome choice for everyday seafood meals. Freshly sourced and hygienically cleaned, our Parla Fish is ready to bring authentic coastal flavor to your table.</p><h2><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h2><p>Parla Fish&nbsp;is a highly nutritious seafood choice rich in healthy fats, protein, and essential vitamins.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>140 – 180 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>19g – 21g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>7g – 11g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>High</p></td></tr><tr><td><p>Vitamin D</p></td><td><p>High</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>High</p></td></tr></table><h2><span style=""font-weight: 700"">Key Benefits</span></h2><h3>Rich in Omega-3</h3><p>Packed with heart-friendly Omega-3 fatty acids that help support cardiovascular and brain health.</p><h3>High-Quality Protein</h3><p>Provides excellent protein essential for muscle maintenance, body repair, and daily nutrition.</p><h3>Bone &amp; Immunity Support</h3><p>Naturally rich in Vitamin D, which helps strengthen bones and supports immune health.</p><h3>Energy &amp; Nerve Health</h3><p>Contains high levels of Vitamin B12 that contribute to healthy nerve function and energy production.</p><h3>Flavorful &amp; Filling</h3><p>Its naturally rich and oily texture makes it a deeply satisfying seafood option for wholesome meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Parla Fish&nbsp;is best enjoyed in spicy tamarind-based curries and crispy coastal-style fish fry. Its rich flesh absorbs masalas beautifully, especially marinades made with chili powder, turmeric, garlic, and black pepper. Shallow fry until golden and crisp for maximum flavor, or simmer gently in traditional fish kuzhambu for a deeply aromatic coastal meal.</p>",instant-buy;boneless;fishes,instant-buy,,,,,600,899,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_34b02967-5ae9-43e2-966b-48a3578e0929,MEDIA,,,,,,ebf235_292b55aa71754bc994c57307dfd650d4~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_34b02967-5ae9-43e2-966b-48a3578e0929,MEDIA,,,,,,ebf235_d28548a6d26c4b78a9677fe155326622~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f529bef1-d4cc-4cc1-b6ff-527519ee3704,PRODUCT,"kanava / Squid-  𝗠𝗲𝗱𝗶𝘂𝗺 𝗥𝗶𝗻𝗴𝘀(𝗚𝗿𝗼𝘀𝘀: 𝟱𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟮𝟱𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Premium Fresh Squid (Calamari)</span></h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;250g</p></li><li><p><span style=""font-weight: 700"">Gross Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 20g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Ideal for 2 to 3 people</p></li></ul><p>Delicately sweet, tender, and incredibly versatile, our fresh squid is a prized seafood choice sourced from clean coastal waters. Known for its soft texture and quick-cooking nature, squid transforms beautifully whether you grill, fry, sauté, or cook it in rich coastal curries.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Squid is a protein-rich, low-fat seafood that fits perfectly into a balanced, nutritious diet.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>90 – 100 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>15g – 18g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>1.5g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Potassium</p></td><td><p>240 mg</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>100%+ of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><p><span style=""font-weight: 700"">High-Quality Protein: </span>Provides essential amino acids that support muscle growth and overall body function.</p><p><span style=""font-weight: 700"">Rich in Vitamin B12:</span>Supports brain health, red blood cell formation, and energy metabolism.</p><p><span style=""font-weight: 700"">Heart-Friendly Choice :</span>Low in fat and contains beneficial omega-3 fatty acids that support cardiovascular health.</p><p><span style=""font-weight: 700"">Mineral-Rich: </span>Contains important nutrients like potassium, phosphorus, and selenium for overall wellness.</p><h3><span style=""font-weight: 700"">Chef’s Tip</span></h3><p>Squid cooks very quickly—either <span style=""font-weight: 700"">flash-cook it for 2–3 minutes</span>&nbsp;for a tender bite or slow-cook it in a curry for a rich, soft texture.</p>",squid;high-protien;instant-buy,instant-buy,,,Sale,,325,449,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f529bef1-d4cc-4cc1-b6ff-527519ee3704,MEDIA,,,,,,ebf235_83fb2f15272a4b649056bc31de3522b0~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f529bef1-d4cc-4cc1-b6ff-527519ee3704,MEDIA,,,,,,ebf235_d7b144200f814de2a6fbcc56ab5fe89f~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,PRODUCT,"Kaala / Indian Salmon - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Fresh Indian Salmon </span>(Kaala/ Four-Finger Threadfin /<span style=""font-weight: 700"">&nbsp;</span>காலா மீன்)</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Net Weight:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> 500g</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Gross Weight :</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> 700g</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Protein:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> 19g – 22g</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Serving Size:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> </span>Medium Slices (6-10 pcs)</p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Preparation:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> Freshly caught, descaled, gilled, and gutted. .</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Flavor Profile:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> Mild, subtly sweet, and buttery with a firm, large-flaked texture.</span></p></li></ul><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">A prized delicacy across premium seafood markets in India, our Indian Salmon (Rawas) is sourced fresh from the morning landings. Celebrated for its elegant, non-fishy flavor profile and succulent flesh, it serves as the ultimate choice for a classic continental pan-sear, a rich tawa fry, or a velvety coastal coconut curry.</span></p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">Indian Salmon is an exceptional source of high-quality lean protein, healthy fats, and vital minerals.</span></p><table><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Nutrient</span></p></td><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Calories</span></p></td><td><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">160 - 180 kcal</span></p></td></tr><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Protein</span></p></td><td><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">19g - 22g</span></p></td></tr><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Total Fat</span></p></td><td><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">7g - 9g (Healthy Fats)</span></p></td></tr><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Omega-3 Fatty Acids</span></p></td><td><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">High</span></p></td></tr><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Vitamin D</span></p></td><td><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">60% of Daily Value</span></p></td></tr><tr><td><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Vitamin B12</span></p></td><td><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">150% of Daily Value</span></p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Omega-3 Rich</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">: Packed with essential fatty acids that support optimal brain function and cardiovascular health.</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Bone &amp; Immune Support:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> A fantastic natural source of Vitamin D, which aids calcium absorption for stronger bones and a robust immune response.</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Metabolism Boost:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> Rich in Vitamin B12 and Vitamin B6 to assist in healthy red blood cell formation and efficient energy metabolism.</span></p></li><li><p><span style=""font-weight: 700; color: rgb(31, 31, 31); background-color: rgba(0, 0, 0, 0)"">Lean Protein:</span><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)""> Provides a highly bioavailable, complete protein profile necessary for cellular repair and muscle tissue maintenance.</span></p></li></ul><h3><span style=""font-weight: 700"">Chef's tip:</span></h3><p><span style=""background-color: rgba(0, 0, 0, 0); color: rgb(31, 31, 31)"">Indian Salmon has a beautiful structural flake that absorbs marinades cleanly. Keep it simple—coat with lemon juice, cracked black pepper, sea salt, and a touch of garlic butter, then pan-sear skin-side down first to lock in the natural juices!</span></p>",fishes,fishes,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Medium;Large,Cutting style:,TEXT_CHOICES,Slices;Fillet,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,VARIANT,,true,,,,,,,,700,1077,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,VARIANT,,false,,,,,,,,650,1000,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Fillet,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,VARIANT,,true,,,,,,,,750,1154,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,VARIANT,,true,,,,,,,,650,1000,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Large,Cutting style:,TEXT_CHOICES,Fillet,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,MEDIA,,,,,,ebf235_36f22a74482a4c8facaa69158a089efb~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,MEDIA,,,,,,ebf235_ef56ed4daaa74beaae3b3ee88a81b0f1~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ee3edc28-bb06-4090-af97-e6c6075cd96d,MEDIA,,,,,,ebf235_f24cb6bf30004f918bcf39b2b8ef5078~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_32259007-0004-4c35-9ab2-09be1794b1bd,PRODUCT,"Koduva Fish / Barramundi - Fillet(𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟯𝟱𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Premium Koduva Fish </span>(Sea Bass / Barramundi / கொடுவா)</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;300g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>19g – 20g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Fillet Boneless (N: 350 - 450g, G: 750)</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly caught,&nbsp;cleaned,&nbsp;and descaled.&nbsp;Usually served as whole fish with deep lateral ""fry cuts"" to allow spices to penetrate the firm flesh.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Firm and moist with large, tender flakes and a mild, sophisticated sweetness.</p></li></ul><p>Widely regarded as one of the most prestigious catches in coastal waters, <span style=""font-weight: 700"">Koduva (Sea Bass)</span>&nbsp;is famous for its large, pearly white flakes and clean, buttery flavor. It is a favorite in both high-end dining and traditional households due to its versatility and minimal pin-bones. Freshly sourced and expertly prepped, our Koduva delivers a succulent, meaty experience that satisfies both the palate and the soul.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Koduva is an excellent source of lean protein and vital minerals, making it a powerhouse of nutrition.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>95 – 125 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>19g – 20g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>2g – 4.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Very High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Zinc</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin A</span></p></td><td><p>Moderate</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Rich in Heart-Healthy Fats:</span>&nbsp;Contains high concentrations of Omega-3 fatty acids, which are essential for reducing inflammation and supporting heart health.</p></li><li><p><span style=""font-weight: 700"">High Protein, Low Calorie:</span>&nbsp;One of the best options for muscle maintenance and weight management without excess calories.</p></li><li><p><span style=""font-weight: 700"">Immune System Boost:</span>&nbsp;Packed with Zinc and essential minerals that help strengthen the body’s natural defenses.</p></li><li><p><span style=""font-weight: 700"">Vision &amp; Skin Support:</span>&nbsp;Contains Vitamin A and healthy fats that contribute to better eyesight and vibrant skin health.</p></li></ul><h3><span style=""font-weight: 700"">Chef’s Tip</span></h3><p>Koduva is a ""forgiving"" fish that stays moist even under high heat. It is spectacular when <span style=""font-weight: 700"">Pan-Seared</span>&nbsp;with a butter-lemon-garlic glaze or cooked in a traditional <span style=""font-weight: 700"">Koduva Meen Kuzhambu</span>&nbsp;(spicy tamarind curry). For a special occasion, try steaming it with ginger and scallions to fully appreciate its natural, buttery sweetness.</p>",boneless;fishes;instant-buy,instant-buy,,,,,750,999,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_32259007-0004-4c35-9ab2-09be1794b1bd,MEDIA,,,,,,ebf235_5745c58ae503455ab32ec3c689aa1155~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_32259007-0004-4c35-9ab2-09be1794b1bd,MEDIA,,,,,,ebf235_3cd4b711b05a430fb1122d3b78056864~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
